"ref_id","setting_id","string_agg"
13023,7,"those_2# _6 | found_2# _6 | in_2# _6 | zoos_2#,_1# _6 | have_2# _6 | a_4# _6 | broader_2# _6 | diet_2#._1# _6 | In_2# _6 | addition_2# _6 | to_2# _6 | bamboo_2#,_1# _6 | they_2# _6 | may_2# _6 | eat_2# _6 | cereals_2#,_1# _6 | milk_2#,_1# _6 | and_2# _6 | garden_2# _6 | vegetables_2#._1# _6"
13023,8,"and_2# _6 | bonobos_2#._1# _6 | The_4# _6 | lesser_2# _6 | apes_2# _6 | include_2# _6 | gibbons_2# _6 | and_2# _6 | siamangs_2#._1# _6 | Apes_2# _6 | live_2# _6 | mostly_2# _6 | in_2# _6 | the_4# _6 | tropical_2# _6 | forests_2# _6 | of_2# _6 | Africa_2# _6 | and_2# _6 | Asia_2#._1# _6"
13023,9,"four_2# _6 | toes_2# _6 | on_2# _6 | each_2# _6 | foot_2#,_1# _6 | each_2# _6 | with_2# _6 | a_4# _6 | large_2# _6 | claw_2#._1# _6 | The_4# _6 | claws_2# _6 | are_2# _6 | very_2# _6 | useful_2# _6 | when_2# _6 | kiwis_2# _6 | are_2# _6 | facing_2# _6 | enemies_2#._1# _6"
13023,10,"desert_2# _6 | storms_2#._1# _6 | During_2# _6 | sandstorms_2# _6 | the_4# _6 | camel_2# _6 | just_2# _6 | closes_2# _6 | its_2# _6 | nose_2# _6 | while_2# _6 | long_2# _6 | hair_2# _6 | protects_2# _6 | its_2# _6 | eyes_2# _6 | and_2# _6 | its_2# _6 | ears_2# _6 | too_2#._1# _6"
13023,11,"is_2# _6 | called_2# _6 | a_4# _6 | mahout_2#._1# _6 | In_2# _6 | Burma_2#,_1# _6 | he_2# _6 | is_2# _6 | the_4# _6 | oozie_2#._1# _6 | Both_2# _6 | African_2# _6 | and_2# _6 | Indian_2# _6 | elephants_2# _6 | have_2# _6 | been_2# _6 | used_2# _6 | in_2# _6 | wartime_2#._1# _6"
13023,12,"less_2#._1# _6 | Wild_2# _6 | yaks_2# _6 | live_2# _6 | in_2# _6 | large_2# _6 | herds_2# _6 | of_2# _6 | cows_2#,_1# _6 | young_2# _6 | bulls_2#,_1# _6 | and_2# _6 | calves_2#._1# _6 | Older_2# _6 | bulls_2# _6 | stay_2# _6 | together_2# _6 | in_2# _6 | smaller_2# _6 | groups_2#._1# _6"
13023,13,"only_2# _6 | one_2# _6 | baby_2# _6 | at_2# _6 | a_4# _6 | time_2#._1# _6 | The_4# _6 | baby_2# _6 | clings_2# _6 | to_2# _6 | its_2# _6 | mother's_2# _6 | underside_2# _6 | and_2# _6 | travels_2# _6 | with_2# _6 | her_2# _6 | through_2# _6 | the_4# _6 | treetops_2#._1# _6"
13023,14,"the_4# _6 | world_2#,_1# _6 | people_2# _6 | eat_2# _6 | jellyfish_2#,_1# _6 | too_2#._1# _6 | In_2# _6 | China_2#,_1# _6 | they_2# _6 | are_2# _6 | considered_2# _6 | a_4# _6 | delicacy_2#,_1# _6 | and_2# _6 | are_2# _6 | also_2# _6 | used_2# _6 | in_2# _6 | Chinese_2# _6 | medicine_2#._1# _6"
13023,15,"been_2# _6 | greatly_2# _6 | reduced_2# _6 | in_2# _6 | the_4# _6 | last_2# _6 | half_2# _6 | century_2#._1# _6 | They_2# _6 | inhabit_2# _6 | India_2#,_1# _6 | Sri_2# _6 | Lanka_2#,_1# _6 | Myanmar_2#,_1# _6 | Indonesia_2#,_1# _6 | Thailand_2# _6 | and_2# _6 | other_2# _6 | Asian_2# _6 | countries_2#._1# _6"
13023,16,"a_4# _6 | crèche_2#,_1# _6 | atched_2# _6 | y_2# _6 | few_2# _6 | ew_2# _6 | dults_2#._1# _6 | lamingo_2# _6 | opulations_2# _6 | emain_2# _6 | elatively_2# _6 | table_2#,_1# _6 | espite_2# _6 | oss_2# _6 | f_2# _6 | abitat_2# _6 | ue_2# _6 | o_2# _6 | uman_2# _6 | evelopment_2#._1# _6"
13023,17,"Over_2# _6 | the_4# _6 | years_2#,_1# _6 | they've_2# _6 | amassed_2# _6 | mountains_2# _6 | of_2# _6 | data_2# _6 | on_2# _6 | the_4# _6 | species_2#,_1# _6 | which_2# _6 | is_2# _6 | notoriously_2# _6 | difficult_2# _6 | to_2# _6 | study_2# _6 | in_2# _6 | the_4# _6 | wild_2#._1# _6"
13023,18,"the_4# _6 | Zoo_2# _6 | visitors_2# _6 | can_2# _6 | view_2# _6 | other_2# _6 | animals_2# _6 | from_2# _6 | Amazonia_2#,_1# _6 | as_2# _6 | well_2# _6 | as_2# _6 | many_2# _6 | animals_2# _6 | from_2# _6 | other_2# _6 | parts_2# _6 | of_2# _6 | South_2# _6 | America_2#._1# _6"
13023,19,"eggs_2#._1# _6 | They_2# _6 | don't_2# _6 | just_2# _6 | bite_2# _6 | human_2# _6 | beings_2#,_1# _6 | but_2# _6 | also_2# _6 | animals_2# _6 | and_2#,_1# _6 | in_2# _6 | doing_2# _6 | so_2#,_1# _6 | are_2# _6 | infected_2# _6 | with_2# _6 | numerous_2# _6 | dangerous_2# _6 | viruses_2#._1# _6"
13023,20,"While_2# _6 | humans_2# _6 | need_2# _6 | around_2# _6 | eight_2# _6 | hours'_2# _6 | kip_2# _6 | a_4# _6 | night_2#,_1# _6 | the_4# _6 | exact_2# _6 | amount_2# _6 | of_2# _6 | time_2# _6 | insects_2# _6 | require_2# _6 | is_2# _6 | still_2# _6 | not_2# _6 | known_2#._1# _6"
13023,21,"the_4# _6 | island_2# _6 | has_2# _6 | meant_2# _6 | that_2# _6 | many_2# _6 | animals_2# _6 | have_2# _6 | evolved_2# _6 | differently_2# _6 | from_2# _6 | other_2# _6 | animals_2# _6 | as_2# _6 | they_2# _6 | lived_2# _6 | without_2# _6 | fear_2# _6 | of_2# _6 | predators_2#._1# _6"
13023,22,"absorption_2# _6 | of_2# _6 | CO2_2# _6 | gases_2#,_1# _6 | meaning_2# _6 | that_2# _6 | the_4# _6 | icebergs_2# _6 | could_2# _6 | have_2# _6 | a_4# _6 | positive_2# _6 | effect_2# _6 | on_2# _6 | the_4# _6 | problems_2# _6 | caused_2# _6 | by_2# _6 | global_2# _6 | warming_2#._1# _6"
13023,23,"that_2# _6 | only_2# _6 | one_2# _6 | hemisphere_2# _6 | of_2# _6 | the_4# _6 | whale's_2# _6 | brain_2# _6 | sleeps_2# _6 | at_2# _6 | a_4# _6 | time_2#,_1# _6 | so_2# _6 | they_2# _6 | rest_2# _6 | but_2# _6 | are_2# _6 | never_2# _6 | completely_2# _6 | asleep_2#._1# _6"
13023,24,"for_2# _6 | leaf_2#-_1# _6 | insects_2# _6 | like_2# _6 | caterpillars_2#._1# _6 | To_2# _6 | survive_2# _6 | in_2# _6 | the_4# _6 | forest_2#,_1# _6 | animals_2# _6 | must_2# _6 | climb_2#,_1# _6 | jump_2#,_1# _6 | fly_2# _6 | or_2# _6 | glide_2# _6 | across_2# _6 | the_4# _6 | gaps_2#._1# _6"
13023,25,"still_2# _6 | a_4# _6 | common_2# _6 | link_2# _6 | that_2# _6 | runs_2# _6 | between_2# _6 | them_2# _6 | and_2# _6 | that_2# _6 | is_2# _6 | their_2# _6 | love_2# _6 | and_2# _6 | admiration_2# _6 | of_2# _6 | life_2# _6 | and_2# _6 | the_4# _6 | sea_2#._1# _6"
13023,26,"the_4# _6 | help_2# _6 | of_2# _6 | their_2# _6 | long_2# _6 | and_2# _6 | slender_2# _6 | tongue_2#._1# _6 | Very_2# _6 | large_2# _6 | chameleons_2# _6 | may_2# _6 | even_2# _6 | use_2# _6 | their_2# _6 | sticky_2# _6 | tongues_2# _6 | to_2# _6 | catch_2# _6 | birds_2#._1# _6"
13023,27,"and_2# _6 | the_4# _6 | males_2# _6 | sometimes_2# _6 | give_2# _6 | solo_2# _6 | performances_2#._1# _6 | Gibbons_2# _6 | are_2# _6 | territorial_2#,_1# _6 | and_2# _6 | singing_2# _6 | lets_2# _6 | everyone_2# _6 | know_2# _6 | that_2# _6 | they_2# _6 | are_2# _6 | at_2# _6 | home_2#._1# _6"
13023,28,"have_2# _6 | a_4# _6 | place_2# _6 | to_2# _6 | live_2#._1# _6 | People_2# _6 | are_2# _6 | also_2# _6 | working_2# _6 | to_2# _6 | increase_2# _6 | the_4# _6 | number_2# _6 | of_2# _6 | pandas_2# _6 | by_2# _6 | breeding_2# _6 | them_2# _6 | in_2# _6 | zoos_2#._1# _6"
13023,29,"year_2#!_1# _6 | Other_2# _6 | bats_2# _6 | eat_2# _6 | fruits_2#,_1# _6 | honey_2#,_1# _6 | and_2# _6 | pollen_2#._1# _6 | But_2# _6 | whatever_2# _6 | they_2# _6 | eat_2#,_1# _6 | all_2# _6 | bats_2# _6 | look_2# _6 | for_2# _6 | their_2# _6 | food_2# _6 | at_2# _6 | night_2#._1# _6"
13023,30,"sand_2# _6 | when_2# _6 | they_2# _6 | sense_2# _6 | danger_2#._1# _6 | But_2# _6 | this_2# _6 | isn't_2# _6 | true_2#._1# _6 | You_2# _6 | just_2# _6 | can't_2# _6 | see_2# _6 | their_2# _6 | heads_2# _6 | when_2# _6 | ostriches_2# _6 | are_2# _6 | lying_2# _6 | down_2#._1# _6"
13024,1,"a_4# _6 | dry_2# _6 | spot_2# _6 | to_2# _6 | hide_2#,_1# _6 | a_4# _6 | spokesperson_2# _6 | for_2# _6 | the_4# _6 | company_2# _6 | explained_2#._1# _6 | Authorities_2# _6 | are_2# _6 | considering_2# _6 | sending_2# _6 | the_4# _6 | snakes_2# _6 | back_2# _6 | to_2# _6 | Indiana_2#._1# _6"
13024,2,"were_2# _6 | asked_2# _6 | to_2# _6 | remember_2# _6 | the_4# _6 | exact_2# _6 | position_2# _6 | of_2# _6 | dots;_2# _6 | and_2# _6 | over_2# _6 | a_4# _6 | period_2# _6 | of_2# _6 | time_2# _6 | the_4# _6 | chimps_2# _6 | out_2#-_1# _6 | the_4# _6 | students_2#._1# _6"
13024,3,"elderly_2# _6 | woman_2#._1# _6 | More_2# _6 | recently_2# _6 | a_4# _6 | bull_2# _6 | was_2# _6 | sent_2# _6 | down_2# _6 | for_2# _6 | a_4# _6 | crime_2# _6 | wave_2# _6 | that_2# _6 | included_2# _6 | destroying_2# _6 | stalls_2# _6 | and_2# _6 | eating_2# _6 | crops_2#._1# _6"
13024,4,"Christ""_2#._1# _6 | This_2# _6 | time_2# _6 | he_2# _6 | spent_2# _6 | two_2# _6 | months_2# _6 | in_2# _6 | jail_2#._1# _6 | In_2# _6 | 2009_2#,_1# _6 | he_2# _6 | auditioned_2# _6 | for_2# _6 | the_4# _6 | TV_2# _6 | show_2# _6 | Britain's_2# _6 | Got_2# _6 | Talent_2#._1# _6"
13024,5,"by_2# _6 | half_2# _6 | a_4# _6 | million_2# _6 | dollars_2# _6 | in_2# _6 | just_2# _6 | one_2# _6 | day's_2# _6 | sales_2# _6 | increased_2# _6 | by_2# _6 | half_2# _6 | a_4# _6 | million_2# _6 | dollars_2# _6 | in_2# _6 | just_2# _6 | one_2# _6 | day_2#._1# _6"
13024,6,"and_2# _6 | population""_2#._1# _6 | Many_2# _6 | Danes_2# _6 | believe_2# _6 | that_2# _6 | the_4# _6 | researchers_2# _6 | were_2# _6 | absolutely_2# _6 | right_2# _6 | to_2# _6 | point_2# _6 | out_2# _6 | what_2# _6 | they_2# _6 | perceived_2# _6 | as_2# _6 | Ikea_2# _6 | insults_2#._1# _6"
13024,7,"cil_2# _6 | t_2# _6 | on_2# _6 | dicures_2# _6 | ures_2# _6 | anicures_2# _6 | ures_2# _6 | isadvantaged_2# _6 | vantaged_2# _6 | people_2#._1# _6 | e_2#._1# _6 | m_2# _6 | il_2# _6 | chief_2# _6 | executives_2# _6 | tives_2# _6 | _2#,_1# _6 | 00_2# _6 | ng_2# _6 | nce_2#._1# _6"
13024,8,"loved_2# _6 | the_4# _6 | violin_2# _6 | very_2#,_1# _6 | very_2# _6 | much_2#._1# _6 | In_2# _6 | the_4# _6 | meantime_2#,_1# _6 | Garrett_2# _6 | is_2# _6 | borrowing_2# _6 | a_4# _6 | Stradivarius_2# _6 | violin_2#,_1# _6 | worth_2# _6 | more_2# _6 | than_2# _6 | €3_2# _6 | million_2#._1# _6"
13024,9,"years_2#,_1# _6 | Arkansas_2# _6 | has_2# _6 | been_2# _6 | spelled_2# _6 | at_2# _6 | least_2# _6 | seventy_2# _6 | different_2# _6 | ways_2# _6 | over_2# _6 | the_4# _6 | centuries_2#,_1# _6 | but_2# _6 | now_2# _6 | we_2# _6 | have_2# _6 | a_4# _6 | definitive_2# _6 | ruling_2#._1# _6"
13024,10,"30_2# _6 | different_2# _6 | countries_2# _6 | play_2# _6 | Habbo_2# _6 | Hotel_2# _6 | each_2# _6 | month_2#._1# _6 | Virtual_2# _6 | theft_2# _6 | is_2# _6 | a_4# _6 | growing_2# _6 | problem_2#,_1# _6 | said_2# _6 | one_2# _6 | of_2# _6 | the_4# _6 | software_2# _6 | developers_2#._1# _6"
13024,11,"been_2# _6 | the_4# _6 | person_2# _6 | responsible_2# _6 | for_2# _6 | the_4# _6 | crimes_2#._1# _6 | Welsh_2# _6 | police_2# _6 | have_2# _6 | said_2#,_1# _6 | It_2# _6 | is_2# _6 | very_2# _6 | annoying_2#._1# _6 | It_2# _6 | has_2# _6 | to_2# _6 | stop_2# _6 | now_2#._1# _6"
13024,12,"explained_2#._1# _6 | Maybe_2# _6 | he_2# _6 | went_2# _6 | away_2# _6 | when_2# _6 | he_2# _6 | saw_2# _6 | what_2# _6 | we_2# _6 | were_2# _6 | doing_2# _6 | to_2# _6 | his_2# _6 | water_2#._1# _6 | He'll_2# _6 | probably_2# _6 | come_2# _6 | back_2# _6 | now_2#._1# _6"
13024,13,"Still_2# _6 | engaged_2#,_1# _6 | the_4# _6 | pair_2# _6 | have_2# _6 | now_2# _6 | insured_2# _6 | the_4# _6 | ring_2# _6 | and_2# _6 | are_2# _6 | planning_2# _6 | to_2# _6 | get_2# _6 | married_2# _6 | in_2# _6 | the_4# _6 | very_2# _6 | near_2# _6 | future_2#._1# _6"
13024,14,"reminding_2# _6 | residents_2# _6 | of_2# _6 | the_4# _6 | rule_2#._1# _6 | The_4# _6 | spokesman_2# _6 | said_2# _6 | that_2# _6 | over_2# _6 | a_4# _6 | period_2# _6 | of_2# _6 | time_2# _6 | the_4# _6 | number_2# _6 | of_2# _6 | mats_2# _6 | had_2# _6 | increased_2#._1# _6"
13024,15,"cost_2# _6 | of_2# _6 | $225_2# _6 | per_2# _6 | minute_2#._1# _6 | It's_2# _6 | believed_2# _6 | that_2# _6 | the_4# _6 | conmen_2# _6 | withdrew_2# _6 | $240_2#,_1# _6 | in_2# _6 | cash_2# _6 | before_2# _6 | anyone_2# _6 | realised_2# _6 | what_2# _6 | was_2# _6 | happening_2#._1# _6"
13024,16,"everything_2# _6 | we_2# _6 | can_2# _6 | to_2# _6 | make_2# _6 | Maps_2# _6 | better_2#,_1# _6 | he_2# _6 | said_2#._1# _6 | He_2# _6 | even_2# _6 | encouraged_2# _6 | frustrated_2# _6 | iPhone_2# _6 | users_2# _6 | to_2# _6 | use_2# _6 | rival_2# _6 | map_2# _6 | apps_2#._1# _6"
13024,17,"McDonald's_2# _6 | on_2# _6 | Twitter_2# _6 | were_2# _6 | negative_2#,_1# _6 | but_2# _6 | the_4# _6 | story_2# _6 | appeared_2# _6 | in_2# _6 | newspapers_2# _6 | all_2# _6 | over_2# _6 | the_4# _6 | world_2# _6 | and_2# _6 | the_4# _6 | damage_2# _6 | was_2# _6 | done_2#!_1# _6"
13024,18,"need_2# _6 | to_2# _6 | work_2# _6 | all_2# _6 | your_2# _6 | life_2# _6 | like_2# _6 | a_4# _6 | slave_2# _6 | to_2# _6 | sustain_2# _6 | them_2#,_1# _6 | and_2# _6 | therefore_2# _6 | you_2# _6 | have_2# _6 | more_2# _6 | time_2# _6 | for_2# _6 | yourself_2#._1# _6"
13024,19,"It_2# _6 | also_2# _6 | affects_2# _6 | tall_2# _6 | people_2#,_1# _6 | muscular_2# _6 | people_2#,_1# _6 | pregnant_2# _6 | women_2#,_1# _6 | and_2# _6 | men_2# _6 | generally_2# _6 | as_2# _6 | they_2# _6 | tend_2# _6 | to_2# _6 | weigh_2# _6 | more_2# _6 | than_2# _6 | women_2#._1# _6"
13024,20,"without_2# _6 | their_2# _6 | permission_2#._1# _6 | Lawmakers_2# _6 | are_2# _6 | currently_2# _6 | deciding_2# _6 | whether_2# _6 | body_2#-_1# _6 | on_2# _6 | police_2# _6 | officers_2# _6 | should_2# _6 | count_2# _6 | as_2# _6 | an_4# _6 | exception_2# _6 | to_2# _6 | those_2# _6 | rules_2#._1# _6"
13024,21,"on_2# _6 | something_2# _6 | virtual_2# _6 | or_2# _6 | unrealistic_2#._1# _6 | People_2# _6 | must_2# _6 | be_2# _6 | able_2# _6 | to_2# _6 | buy_2# _6 | and_2# _6 | sell_2# _6 | on_2# _6 | eBay_2# _6 | Bay_2# _6 | in_2# _6 | a_4# _6 | neutral_2# _6 | way_2#._1# _6"
13024,22,"teenage_2# _6 | boys_2# _6 | after_2# _6 | they_2# _6 | threw_2# _6 | a_4# _6 | snowball_2# _6 | at_2# _6 | him_2#._1# _6 | In_2# _6 | a_4# _6 | later_2# _6 | trial_2#,_1# _6 | the_4# _6 | teenagers_2# _6 | were_2# _6 | awarded_2# _6 | thousands_2# _6 | in_2# _6 | compensation_2#._1# _6"
13024,23,"been_2# _6 | several_2# _6 | incidents_2#._1# _6 | In_2# _6 | one_2# _6 | case_2#,_1# _6 | a_4# _6 | gnome_2# _6 | was_2# _6 | stolen_2# _6 | from_2# _6 | Redmond_2# _6 | and_2# _6 | taken_2# _6 | on_2# _6 | a_4# _6 | trip_2# _6 | around_2# _6 | the_4# _6 | USA_2#._1# _6"
13024,24,"right_2# _6 | of_2# _6 | every_2# _6 | worker_2# _6 | to_2# _6 | appeal_2# _6 | against_2# _6 | his_2# _6 | dismissal_2# _6 | and_2# _6 | Captain_2# _6 | Schettino_2# _6 | has_2# _6 | done_2# _6 | no_2# _6 | more_2# _6 | than_2# _6 | exercise_2# _6 | that_2# _6 | right_2#._1# _6"
13024,25,"This_2# _6 | means_2# _6 | workers_2# _6 | have_2# _6 | larger_2# _6 | rounds_2#,_1# _6 | work_2# _6 | longer_2# _6 | hours_2# _6 | and_2# _6 | on_2# _6 | top_2# _6 | of_2# _6 | all_2# _6 | that_2#,_1# _6 | they_2# _6 | aren't_2# _6 | even_2# _6 | paid_2# _6 | overtime_2#._1# _6"
13024,26,"American_2# _6 | researchers_2# _6 | led_2# _6 | this_2# _6 | investigation_2#._1# _6 | They_2# _6 | found_2# _6 | that_2# _6 | taller_2# _6 | workers_2# _6 | receive_2# _6 | a_4# _6 | notable_2# _6 | wage_2# _6 | or_2# _6 | earnings_2# _6 | premium_2# _6 | in_2# _6 | developing_2# _6 | economies_2#._1# _6"
13024,27,"moist_2# _6 | foods_2# _6 | like_2# _6 | cooked_2# _6 | pasta_2# _6 | or_2# _6 | candy_2# _6 | are_2# _6 | more_2# _6 | efficient_2# _6 | at_2# _6 | picking_2# _6 | up_2# _6 | bacteria_2# _6 | than_2# _6 | foods_2# _6 | like_2# _6 | cookies_2# _6 | or_2# _6 | toast_2#._1# _6"
13024,28,"to_2# _6 | o_2# _6 | t_2# _6 | gain_2#._1# _6 | n_2#._1# _6 | book_2# _6 | was_2# _6 | intended_2# _6 | nded_2# _6 | un_2# _6 | to_2# _6 | 2_2# _6 | olumes_2# _6 | mes_2# _6 | Mr_2# _6 | unning_2# _6 | ing_2# _6 | leted_2# _6 | nine_2#._1# _6 | _2#._1# _6"
13024,29,"ison_2#-_1# _6 | nditions_2# _6 | d_2# _6 | upside_2#._1# _6 | side_2#._1# _6 | e_2# _6 | nker_2# _6 | perience_2# _6 | lowed_2# _6 | to_2# _6 | immerse_2# _6 | merse_2# _6 | rselves_2# _6 | mpletely_2# _6 | the_4# _6 | e_2# _6 | ok_2#,_1# _6 | id_2# _6 | other_2# _6 | anslator_2#._1# _6"
13024,30,"loans_2#,_1# _6 | take_2# _6 | out_2# _6 | credit_2# _6 | cards_2#,_1# _6 | rent_2# _6 | a_4# _6 | flat_2# _6 | and_2# _6 | even_2# _6 | buy_2# _6 | a_4# _6 | car_2#._1# _6 | She'd_2# _6 | become_2# _6 | a_4# _6 | victim_2# _6 | of_2# _6 | ID_2# _6 | theft_2#._1# _6"
13025,1,"to_2# _6 | have_2# _6 | children_2# _6 | immediately_2#._1# _6 | They_2# _6 | prefer_2# _6 | to_2# _6 | concentrate_2# _6 | on_2# _6 | their_2# _6 | jobs_2# _6 | and_2# _6 | put_2# _6 | off_2# _6 | having_2# _6 | a_4# _6 | baby_2# _6 | until_2# _6 | late_2# _6 | thirties_2#._1# _6"
13025,2,"called_2# _6 | flats_2#._1# _6 | In_2# _6 | most_2# _6 | towns_2#,_1# _6 | there_2# _6 | are_2# _6 | streets_2# _6 | of_2# _6 | houses_2# _6 | joined_2# _6 | together_2# _6 | in_2# _6 | long_2# _6 | rows_2#._1# _6 | They_2# _6 | are_2# _6 | called_2# _6 | terraced_2# _6 | houses_2#._1# _6"
13025,3,"waterproof_2# _6 | clothing_2# _6 | and_2# _6 | keep_2# _6 | yourself_2# _6 | psychologically_2# _6 | prepared_2#!_1# _6 | The_4# _6 | overall_2# _6 | climate_2# _6 | in_2# _6 | England_2# _6 | is_2# _6 | mild_2# _6 | with_2# _6 | temperatures_2# _6 | in_2# _6 | summer_2# _6 | and_2# _6 | winter_2#._1# _6"
13025,4,"a_4# _6 | traditional_2# _6 | emblem_2# _6 | of_2# _6 | Wales_2#._1# _6 | The_4# _6 | national_2# _6 | flower_2# _6 | of_2# _6 | Northern_2# _6 | Ireland_2# _6 | is_2# _6 | the_4# _6 | shamrock_2#,_1# _6 | a_4# _6 | three_2#-_1# _6 | plant_2# _6 | similar_2# _6 | to_2# _6 | clover_2#._1# _6"
13025,5,"country_2# _6 | pubs_2# _6 | continue_2# _6 | to_2# _6 | promote_2# _6 | traditional_2# _6 | games_2#,_1# _6 | such_2# _6 | as_2# _6 | 'Bat_2# _6 | and_2# _6 | Trap'_2# _6 | which_2# _6 | have_2# _6 | been_2# _6 | played_2# _6 | for_2# _6 | hundreds_2# _6 | of_2# _6 | years_2#._1# _6"
13025,6,"invited_2# _6 | to_2# _6 | someone's_2# _6 | house_2# _6 | for_2# _6 | dinner_2# _6 | at_2# _6 | half_2# _6 | past_2# _6 | seven_2#,_1# _6 | they_2# _6 | will_2# _6 | expect_2# _6 | you_2# _6 | to_2# _6 | be_2# _6 | there_2# _6 | on_2# _6 | the_4# _6 | dot_2#._1# _6"
13025,7,"dancers_2# _6 | may_2# _6 | carry_2# _6 | white_2# _6 | handkerchiefs_2# _6 | that_2# _6 | they_2# _6 | shake_2#,_1# _6 | or_2# _6 | short_2# _6 | sticks_2# _6 | that_2# _6 | they_2# _6 | bang_2# _6 | against_2# _6 | each_2# _6 | other_2# _6 | as_2# _6 | they_2# _6 | dance_2#._1# _6"
13025,8,"Islington_2# _6 | or_2# _6 | Highgate_2#,_1# _6 | were_2# _6 | once_2# _6 | villages_2#._1# _6 | Today_2#,_1# _6 | London_2# _6 | is_2# _6 | a_4# _6 | growing_2# _6 | city_2# _6 | with_2# _6 | a_4# _6 | population_2# _6 | of_2# _6 | more_2# _6 | than_2# _6 | seven_2# _6 | million_2#._1# _6"
13025,9,"work_2# _6 | eight_2# _6 | hours_2# _6 | maximum_2# _6 | on_2# _6 | Saturdays_2# _6 | and_2# _6 | school_2# _6 | holiday_2# _6 | weekdays_2#,_1# _6 | and_2# _6 | up_2# _6 | to_2# _6 | 35_2# _6 | hours_2# _6 | a_4# _6 | week_2# _6 | during_2# _6 | the_4# _6 | holidays_2#._1# _6"
13025,10,"cooked_2# _6 | in_2# _6 | the_4# _6 | pudding_2#._1# _6 | It_2# _6 | was_2# _6 | supposedly_2# _6 | to_2# _6 | bring_2# _6 | wealth_2# _6 | to_2# _6 | whoever_2# _6 | found_2# _6 | it_2# _6 | on_2# _6 | their_2# _6 | plate_2# _6 | on_2# _6 | Christmas_2# _6 | Day_2#._1# _6"
13025,11,"picture_2#._1# _6 | Every_2# _6 | morning_2# _6 | children_2# _6 | open_2# _6 | one_2# _6 | window_2# _6 | of_2# _6 | the_4# _6 | calendar_2# _6 | to_2# _6 | see_2# _6 | a_4# _6 | pretty_2# _6 | picture_2# _6 | or_2# _6 | find_2# _6 | a_4# _6 | chocolate_2# _6 | inside_2#._1# _6"
13025,12,"songs_2#._1# _6 | People_2# _6 | today_2# _6 | still_2# _6 | go_2# _6 | carol_2# _6 | singing_2#._1# _6 | People_2# _6 | go_2# _6 | from_2# _6 | house_2# _6 | to_2# _6 | house_2# _6 | singing_2# _6 | carols_2# _6 | and_2# _6 | collecting_2# _6 | money_2# _6 | for_2# _6 | charity_2#._1# _6"
13025,13,"instructing_2# _6 | drivers_2# _6 | to_2# _6 | stop_2#._1# _6 | Don't_2# _6 | forget_2#,_1# _6 | pedestrians_2# _6 | are_2# _6 | not_2# _6 | allowed_2# _6 | to_2# _6 | walk_2# _6 | along_2# _6 | or_2# _6 | cross_2# _6 | any_2# _6 | motorway_2# _6 | at_2# _6 | any_2# _6 | time_2#._1# _6"
13025,14,"mply_2# _6 | fers_2# _6 | bills_2# _6 | lls_2# _6 | lating_2# _6 | the_4# _6 | e_2# _6 | ovision_2# _6 | services_2# _6 | rvices_2# _6 | your_2# _6 | ur_2# _6 | operty_2# _6 | ch_2# _6 | electricity_2#,_1# _6 | ectricity_2#,_1# _6 | s_2#,_1# _6 | ter_2# _6 | d_2# _6 | lephone_2#._1# _6"
13025,15,"Whether_2# _6 | as_2# _6 | an_4# _6 | individual_2# _6 | or_2# _6 | a_4# _6 | team_2#,_1# _6 | a_4# _6 | child_2#,_1# _6 | adult_2# _6 | or_2# _6 | family_2#,_1# _6 | most_2# _6 | towns_2# _6 | and_2# _6 | cities_2# _6 | have_2# _6 | something_2# _6 | for_2# _6 | everyone_2#._1# _6"
13025,16,"and_2# _6 | details_2# _6 | of_2# _6 | where_2# _6 | and_2# _6 | how_2# _6 | to_2# _6 | access_2# _6 | them_2# _6 | are_2# _6 | normally_2# _6 | available_2# _6 | from_2# _6 | your_2# _6 | local_2# _6 | authority_2# _6 | or_2# _6 | Citizens_2# _6 | Advice_2# _6 | Bureau_2#._1# _6"
13025,17,"Britain's_2# _6 | highest_2#-_1# _6 | executive_2# _6 | is_2# _6 | Sir_2# _6 | Martin_2# _6 | Sorrell_2#._1# _6 | He_2# _6 | is_2# _6 | the_4# _6 | CEO_2# _6 | of_2# _6 | a_4# _6 | British_2# _6 | multinational_2# _6 | advertising_2# _6 | and_2# _6 | public_2# _6 | relations_2# _6 | company_2#._1# _6"
13025,18,"And_2# _6 | the_4# _6 | Olympic_2# _6 | pipe_2# _6 | is_2# _6 | lit_2# _6 | instead_2# _6 | of_2# _6 | the_4# _6 | usual_2# _6 | Olympic_2# _6 | torch_2#,_1# _6 | and_2# _6 | fair_2# _6 | play_2# _6 | is_2# _6 | demanded_2# _6 | of_2# _6 | each_2# _6 | contestant_2#._1# _6"
13025,19,"to_2# _6 | a_4# _6 | British_2# _6 | university_2# _6 | as_2# _6 | they_2# _6 | felt_2# _6 | the_4# _6 | standards_2# _6 | were_2# _6 | much_2# _6 | higher_2#._1# _6 | What_2# _6 | would_2# _6 | you_2# _6 | miss_2# _6 | if_2# _6 | you_2# _6 | lived_2# _6 | abroad_2#?_1# _6"
